gene_symbols,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C3orf72,C19orf26,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF2C,KIF18B,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN9,PTPN12,PTPN13,RHOXF2,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SLC38A2,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318,control
OPTN,6.219269,1.4538994,3.7749677,9.663134,9.350032,3.6999557,5.552015,1.7746166,5.808865,10.283532,3.221043,7.899481,8.616443,13.682962,6.330223,22.336893,12.042888,31.71288,4.040196,3.591397,6.6732206,14.07601,5.7116013,10.066335,1.570802,26.15299,2.5287967,5.9565706,30.879593,3.6170633,6.646806,8.236862,10.229564,5.4216905,14.83775,5.7161584,8.771202,13.28139,2.929552,4.5501866,2.2527604,1.0476924,1.5960007,7.0117445,8.524755,12.001668,5.1988463,15.671733,29.386084,33.540047,3.5698135,5.926562,1.6678524,5.5440435,4.2934017,31.336504,0.87513065,1.8285649,2.9582508,1.5589727,3.0080044,7.418826,3.840999,2.8206294,8.833552,3.4523122,7.477374,4.3709774,2.3273597,7.453915,20.539852,4.9007435,3.1917737,8.304328,16.273106,5.258066,3.92785,4.5532937,6.479625,13.330566,7.6851654,6.081596,10.665277,11.017376,125.87992,6.309139,24.233866,7.1678643,2.4067209,6.3537865,3.6711395,5.6393027,6.541725,2.6562076,6.238083,4.348784,9.56148,2.385394,6.413604,12.562275,25.54544,6.5685954,6.6555195,2.2518387,7.1399837,88.316055
SKAP2,165.53763,82.66341,96.606064,118.938774,294.5937,119.91547,117.375015,107.86096,76.15385,223.06065,149.05147,136.19958,113.47332,172.5603,75.03156,384.74692,213.0936,511.14807,117.08471,63.50573,61.508884,203.1051,171.7669,109.80275,96.963806,185.23474,93.28137,184.10439,211.74605,100.74452,198.28493,271.844,258.01654,167.63907,191.75117,139.68964,176.43567,188.8397,46.53971,113.20294,57.451767,69.462875,71.92144,98.94404,221.73721,97.21455,130.30121,163.35945,364.84586,117.995255,136.44626,68.86338,75.58546,138.4594,59.889957,428.9829,65.555466,116.88768,100.43516,104.95557,96.48482,176.5082,76.54618,79.69606,171.77115,167.73848,206.06038,109.94132,49.950882,66.749214,328.95078,27.9864,107.97572,83.66883,196.3352,115.53268,94.47011,88.29297,86.60212,140.0087,82.711845,176.76144,123.18282,163.33093,228.39905,117.572205,229.67188,147.34735,81.00181,122.86075,319.5326,75.9163,165.10986,134.55829,128.54037,122.10602,135.64551,102.27197,209.48784,272.96338,226.32024,80.38789,155.8697,85.90103,141.89537,2450.2559
PMAIP1,49.29348,10.945927,25.258823,23.544214,93.02254,35.377525,26.413465,28.130041,9.732243,66.62628,45.965084,31.948923,18.8769,30.690413,11.476753,29.97468,22.11735,49.75599,29.246584,22.647184,14.667057,32.517426,36.73257,31.6558,29.58718,51.493088,27.314995,45.80726,61.153114,22.307226,51.94589,63.20009,25.494223,35.80641,48.253838,26.354464,41.383698,38.16861,21.908134,26.804913,6.8329415,20.684103,33.924667,22.192543,42.14513,29.795343,36.637043,61.32056,30.507149,32.17441,33.180237,27.539772,22.651062,37.16748,14.971065,116.076004,14.199832,18.912392,30.354342,38.480354,31.603207,49.71076,27.943222,20.936806,40.487663,31.038279,37.891293,34.65963,13.724319,23.647303,58.88017,9.478967,21.365574,12.470255,64.76205,25.137297,24.066044,18.107841,14.659607,32.38366,22.303204,49.259323,34.570232,30.008532,54.041813,31.861977,68.40145,33.28588,18.148972,33.881958,37.962524,29.668554,48.85042,39.861877,49.73452,29.118778,38.545017,25.109613,50.935,64.92016,60.79128,11.455551,41.174656,30.498245,35.687664,703.9996
CD52,412.04633,191.88483,156.9375,71.82039,283.15622,112.825,92.090965,73.13814,138.13817,163.61685,203.73647,117.57358,128.35123,144.03603,81.78707,937.48486,457.5138,1120.0284,169.98148,177.30515,116.97049,187.10202,115.454,241.69435,142.5765,922.39294,65.39287,170.92831,99.095375,257.89783,189.56563,1330.7906,503.84882,330.41812,212.7851,175.08318,224.85611,254.65884,69.066574,136.07573,241.2609,52.037354,92.96133,224.82677,425.9957,263.22382,209.6317,181.86453,351.16266,397.56082,144.6498,65.34472,96.07384,218.59596,83.84674,665.88934,75.077225,109.255035,78.921814,72.47742,86.03098,179.15967,111.580734,50.5378,231.49593,1523.212,243.2377,209.12871,95.60476,108.70124,818.03156,36.32814,74.62575,147.42792,167.05225,106.97073,130.59186,88.22783,83.44388,298.86215,56.576187,136.70683,133.09154,173.75064,2354.3857,86.24005,261.37378,240.75974,88.70854,249.29382,421.6538,127.85806,478.40735,169.91373,123.606476,189.39587,109.6604,108.409004,176.76796,264.28598,168.67093,111.82824,115.65459,60.73516,145.38107,2573.4253
C17orf99,5.1387,6.493704,9.067497,20.072685,12.637703,4.670761,4.3104124,13.188213,4.0340276,5.604932,5.6844044,18.267683,22.692373,20.696245,43.763805,1.7803617,2.6636987,7.591275,3.3969324,4.4864206,14.198354,30.835714,29.644558,4.884399,2.0760198,4.8020554,4.28003,4.561439,39.757767,7.099315,11.987468,9.752073,31.65754,4.5793414,7.624774,4.8004923,9.3138685,3.5935507,1.2960654,5.805146,0.95256937,6.34614,18.471767,3.325372,10.248803,9.836069,7.7138524,10.966093,154.33685,24.65777,4.191072,1.7071072,2.9378479,8.929542,4.598441,54.015347,3.1134841,1.592704,4.823145,7.4011707,7.624277,5.061385,5.996687,7.075332,9.586096,7.302477,11.143135,3.6608822,2.9219856,0.78505707,7.342125,0.74838865,5.9322257,59.375427,21.230907,26.215965,4.918207,17.815838,0.7979316,10.536125,5.7036424,9.303754,2.44467,9.025184,50.390762,6.0690074,13.473738,24.885595,2.1149945,1.0868909,9.418977,2.3331835,22.476515,7.2165775,9.079056,10.397836,15.650696,4.7689447,14.379222,28.463108,25.907413,0.0,17.45794,4.8791246,10.716667,121.279655
LYL1,2476.947,1246.272,2036.989,1497.3678,6221.711,2375.8289,2281.592,1802.5128,1170.7192,3406.3914,2494.9478,2668.9373,1367.4075,2199.304,910.379,1774.8813,2002.2529,5469.244,1868.1628,876.4358,972.5231,2510.2283,3073.6948,1898.8182,1614.4323,2654.8088,1870.7007,3129.0527,2640.7751,1250.5857,3829.9265,5308.788,3260.4014,2619.048,3593.744,2159.1729,3644.597,2774.5242,1073.6987,1783.5743,607.88617,1069.481,1022.50946,1220.1818,3161.4338,1696.3206,1566.5343,2602.4673,3128.305,1759.1095,2507.9397,898.53046,1051.2026,2584.885,1046.4233,7602.772,960.56323,1917.789,3971.7,2605.8457,2267.8022,3478.8552,1468.106,1450.8899,3089.0771,3598.294,3208.2654,1344.6984,959.6478,609.10376,4465.0654,392.44916,1569.6442,1060.1877,3032.6702,1872.5667,1747.5874,1689.8027,1549.0442,1466.6677,1589.2762,3283.372,3663.04,2362.8938,4783.762,1711.6544,4065.6792,2722.7866,1319.8782,1982.6248,2805.8594,1112.1774,3393.531,2749.4534,2544.8792,2107.0261,1293.1554,1781.934,3354.2793,4724.2656,2156.1794,659.1356,2766.2236,2166.091,2815.541,48729.13
SMIM14,43.870193,21.025646,21.473223,28.92316,55.209507,23.711624,28.58942,17.245668,30.061245,51.398346,43.27302,35.261284,21.895443,35.60884,19.873365,108.19368,66.84947,164.31357,28.388351,17.455767,14.601053,79.55466,37.28431,26.346231,47.333054,64.17417,23.209457,53.860893,39.723297,17.477873,39.46978,52.20088,28.915083,38.884583,54.888527,37.562485,53.875458,67.16945,14.738862,26.118006,40.984093,23.292786,18.987753,45.693638,57.02585,52.532486,24.95426,39.94745,63.0925,27.275965,28.380398,27.725048,18.084007,31.13899,16.498882,91.61192,15.78038,15.4852085,25.567318,24.848095,14.87027,39.368565,23.26542,20.674042,35.372776,32.192158,39.14906,32.43083,16.438988,22.70136,63.049076,8.545684,30.998932,15.0801735,40.739876,29.220583,28.150002,22.828398,16.057646,21.180037,24.139326,35.948067,37.63936,45.072796,80.50727,33.6971,54.382614,36.206825,15.836548,45.357788,80.71161,33.423836,50.141876,47.95193,30.484632,24.583204,32.59627,30.878801,37.1935,74.67194,64.810356,24.461945,41.13513,21.60125,37.31198,532.7117
BATF3,5.7858505,1.1409647,7.525794,4.348732,26.067297,9.622787,6.2391753,5.066984,2.1375632,9.499243,13.5572815,6.831067,8.653552,8.854883,2.8676336,6.9925075,9.766462,29.107203,25.543634,3.33244,10.274722,6.632632,12.05928,5.13852,6.638096,33.91337,11.302552,144.11331,5.0171385,4.3185234,17.496513,26.761343,12.805122,20.378607,16.591972,9.137404,7.6939993,8.591978,2.1018155,10.524763,1.4493452,5.955691,5.2581825,12.553715,6.3792887,15.890613,6.404619,11.207226,5.4106445,10.265056,8.575913,5.2569575,1.841938,11.816569,3.8066304,39.95402,3.0334935,6.37878,3.675127,13.027778,12.833189,17.669523,3.5705585,4.1556187,15.132689,16.463852,11.04001,2.5620265,3.1514525,3.6418202,85.87932,1.9112129,1.429879,0.51762056,10.814697,4.206354,8.438576,5.418951,3.5323234,5.980975,2.642952,11.786261,9.51105,9.780962,13.066021,5.522255,40.023384,16.597473,5.4219604,6.9993486,3.9280815,5.9247704,10.072225,7.722119,8.818272,7.84251,0.6797966,7.6500483,14.99837,19.200415,10.923958,0.5540217,8.577454,6.481233,11.863193,193.81023
ZEB2,164.34515,66.43421,108.389435,88.3337,283.3341,104.06247,115.19081,97.4004,75.53341,188.55833,187.3829,132.80353,67.99773,119.89158,52.358574,213.44458,156.26537,433.34238,120.30116,37.70988,70.2244,137.33502,184.09138,102.19309,82.97254,201.0533,84.586914,189.76048,172.1335,56.86632,203.71744,295.07254,233.20975,179.04323,173.01125,99.35839,180.90941,173.23042,43.309574,97.78568,30.55722,68.43709,47.6472,83.63762,198.60336,117.95314,123.287964,96.73421,173.59529,107.962204,138.0554,65.94357,70.26776,128.4652,53.170868,297.15756,67.53675,118.8693,104.33537,115.804825,113.82296,158.98744,68.843735,70.946045,158.00145,176.87024,181.54207,71.4745,58.411976,45.88218,202.27196,21.192024,90.24403,62.13103,108.1882,96.62498,82.824326,124.87984,70.62901,97.583824,72.1188,164.82065,110.27022,114.442635,394.76138,108.33973,220.56137,122.94766,52.285793,107.61457,201.73232,70.79192,197.50894,145.6866,109.70425,118.457,75.132675,86.15167,169.8925,255.65416,144.53108,44.42842,154.07712,88.921524,150.62743,2406.9573
ANXA5,295.20123,98.99127,264.89627,201.9997,773.1358,329.96616,305.34143,226.22308,157.58041,523.91907,332.48917,312.88367,158.744,271.6226,107.61636,429.96167,301.83185,804.94147,262.27496,136.09297,126.44238,333.96014,388.78607,249.70995,179.95503,336.437,240.66566,397.0722,412.01456,168.0292,570.7085,680.45166,445.2883,364.90536,508.009,287.99762,469.1915,394.89752,108.624916,250.30554,74.61565,166.62393,114.74289,147.10449,387.67807,214.00247,206.56647,331.85052,369.49658,217.48708,335.8159,162.6155,163.13173,325.28943,129.94044,1489.9543,122.07619,224.2014,223.45013,311.01453,368.3315,544.0298,201.45871,203.34735,454.3651,453.48767,463.6867,157.94339,129.0891,129.57262,618.60254,78.01619,188.80273,181.74637,415.4809,216.65796,226.42099,242.6136,142.45538,140.79182,174.80528,478.11328,310.79974,266.52936,531.7985,255.10992,391.89832,268.5584,169.59608,296.85388,346.41226,191.67007,382.54504,397.3897,343.05817,293.24628,142.0311,237.6344,419.1495,599.9678,357.7241,115.16629,388.6493,247.01804,332.73883,6492.099
POLR2J3,1489.5476,588.71313,1041.7256,908.5375,2827.1074,1179.8984,1052.3828,1013.7127,712.5642,1896.5707,1452.6371,1419.4353,843.8403,1313.8733,560.7417,1358.2161,1317.051,3193.03,1048.4066,606.25494,546.1326,1495.3401,1601.8511,1069.6649,803.5206,1366.651,865.9175,1647.1976,1703.6901,748.0647,1719.992,2690.2983,1727.7124,1392.6127,1918.1584,1222.1335,1904.3622,1660.3547,489.4478,1035.4235,374.61972,636.64636,592.87823,794.2954,1697.3783,1082.387,1002.52356,1426.3822,1972.1918,931.54156,1218.4984,639.74396,622.5895,1406.327,551.55927,3732.6265,525.86426,914.35913,906.1619,1166.562,1069.2539,1671.2402,779.9215,754.3003,1510.9281,1819.5938,1775.6085,761.94495,500.61624,454.64572,2413.3162,227.80502,835.24603,824.19183,1585.4731,994.05524,963.09644,966.0416,585.2315,777.0563,764.49756,1621.6959,1071.5453,1120.9448,2349.8345,1100.6766,2497.6436,1222.9318,642.3773,1116.8319,1760.6176,651.9898,1462.001,1631.7411,1250.7067,1152.5065,788.0153,983.6392,1805.8004,2528.5527,1621.8657,442.83688,1550.8987,885.0105,1372.6156,23748.242
TUBB4B,1009.39,392.98315,905.203,630.7073,3010.9937,1183.9658,1013.85297,883.4577,454.0923,1792.678,1183.5237,1353.0374,570.01105,1011.4513,367.55203,715.58154,791.41675,2149.993,938.5641,401.99936,514.1297,1115.3403,1375.881,868.6725,497.06232,1131.2196,962.61273,1306.2267,1351.575,604.2922,2040.1891,2254.541,1585.4066,1238.5741,1678.7228,930.71814,1661.8179,1243.4874,334.188,835.0647,242.69269,568.38635,399.1457,448.168,1244.5343,620.5904,708.4766,982.2208,1204.4209,986.5979,1116.5778,472.67032,541.40814,1198.3485,507.41025,4625.867,463.12485,750.17145,772.531,1316.4738,1308.4225,2003.7029,716.47784,671.1442,1675.366,1398.6664,1575.323,525.1031,433.0021,333.34308,1901.7706,280.15564,647.7127,728.6876,1135.5447,706.2107,809.261,913.74866,527.5201,608.6669,657.35266,1570.8951,1083.2477,969.897,1699.1562,879.9962,2001.6119,1007.1948,715.182,867.2296,809.60925,589.7266,1259.817,1236.2917,1271.6519,1064.4918,374.0067,802.49,1539.0283,2129.6165,1244.4285,273.77478,1393.7512,970.785,1179.8169,23921.023
VIM,3988.8923,871.50586,3616.8062,1818.6741,10273.646,4219.347,4494.1675,3078.4639,2353.5068,5777.1206,7393.664,4438.618,2160.329,3503.8245,1554.6029,8439.968,5881.858,18645.105,4157.483,1265.718,1992.8152,4780.7817,6263.634,2508.9492,2687.83,6635.658,4060.2424,7640.2734,2870.3694,1617.8123,7000.72,9965.783,1545.8566,7425.949,6633.7935,3633.3003,6657.231,6423.9995,1372.1586,4243.7656,1330.8827,2036.3279,1199.5787,2544.6562,5951.2007,3445.1726,1851.1735,4759.262,2826.694,3170.8342,4613.564,2545.0605,2536.783,4272.0557,1722.2458,19351.406,1477.8984,2172.1934,2863.5386,4040.999,4870.49,7276.1963,2320.4558,2482.6409,5994.8867,6230.9507,5013.2305,2385.6448,1402.5808,1669.4722,8713.082,940.0191,1873.337,1185.3514,4851.115,2676.4785,3383.1123,2998.1282,1995.3927,2416.3896,3202.5693,6944.1274,3656.8794,3977.5906,8874.026,3028.1587,3845.1414,4511.5073,2649.7722,4979.1733,5805.575,2222.0083,5966.8735,7011.995,4839.2964,3707.9053,1143.027,2857.4517,6093.436,8355.4795,6434.528,1242.3406,5987.061,4092.71,5385.162,88437.3
TFRC,1847.2068,606.3005,1680.5825,1229.6162,4817.033,2024.7443,1814.4843,1521.4448,822.4536,3067.0112,2249.9407,2355.9316,1339.2526,1992.0743,918.46643,1124.6339,1588.1522,3901.1418,1548.3645,631.47943,740.5508,2588.9954,3000.4492,1520.3608,829.7098,1201.3801,1814.2157,2633.7017,2697.4548,1038.3511,3518.8467,3717.0186,1873.3733,2378.9797,2883.5454,1621.792,2836.0605,2070.7349,585.9924,1601.3644,434.25964,1141.562,883.9376,817.3797,2519.4163,1221.6884,1324.333,2267.0896,2960.211,1377.9398,2013.7444,942.16376,1029.2103,2223.343,845.2637,7155.9956,752.0974,1350.6239,1459.6951,2296.827,1968.3883,2844.7026,1287.3961,1238.0951,2491.3706,2023.3363,2516.5059,983.6621,809.7781,463.28278,3308.56,349.27487,1176.4825,982.43304,2713.7468,1652.9739,1764.8999,1689.9469,794.032,1182.6355,1204.1869,2602.3818,1502.9471,1714.585,2668.1072,1563.481,2734.2715,1971.9602,1108.7346,1323.8114,1795.8655,942.2106,2612.84,2442.6572,2316.6316,1729.1304,627.95886,1554.3184,2847.379,4226.976,2441.943,503.25198,2600.7993,1936.1978,2199.8765,41041.953
AAK1,359.82446,141.0024,216.38644,217.97412,583.0377,231.79579,237.95874,202.01785,160.89206,400.4611,370.22107,279.9082,199.65727,294.15155,125.452545,520.9726,414.01062,979.9842,248.47894,126.42531,100.630745,357.3303,296.34628,210.9397,213.57571,317.2374,162.82547,346.01855,429.8249,159.4042,378.88004,493.58914,381.91315,371.96362,477.26245,301.3947,389.02975,369.98996,110.424385,240.24709,143.76268,148.73784,135.05872,251.69385,417.98337,299.19122,215.41005,367.9872,501.4474,204.63751,283.95288,213.1748,136.12915,277.63672,119.09719,803.9858,102.78509,187.69632,214.08865,224.43092,236.31906,376.57495,156.52977,154.94052,302.5982,355.14276,400.3709,226.86418,98.78824,179.6659,759.66016,57.614548,196.47743,158.12486,435.13196,196.6152,183.67296,205.0304,167.44705,208.82367,143.94743,319.69656,305.46527,270.1269,489.734,243.43925,465.36523,233.35439,144.33517,288.87628,305.10663,162.96649,283.29678,305.75842,283.8665,245.78328,267.83072,193.64114,344.50894,448.96185,272.3415,158.35442,331.6516,211.20816,290.71844,4999.4805
TF,5.3654156,5.8747363,5.9719524,30.55906,16.152956,8.501778,6.159662,19.107038,1.0552108,31.968801,4.1074605,20.537058,15.503322,21.534132,10.826949,2.3394377,3.5086021,10.671099,4.24079,4.484891,11.492096,61.636856,27.169277,8.501548,32.13965,31.874792,4.3805394,6.1338267,115.6053,5.34487,8.779519,12.947946,43.642662,4.3620815,10.318089,6.840622,15.275143,4.7401347,1.8838649,7.372154,0.56245744,7.295135,3.057578,12.166604,8.983284,14.740828,12.496295,23.722223,46.616947,9.884873,4.3839946,2.3320892,4.6297774,7.9365215,1.8857169,45.924187,4.0698395,5.650647,5.068717,6.5029035,3.968205,6.189946,7.347655,11.211321,16.787415,3.6676114,22.237879,5.136101,5.0434065,3.1129165,9.436119,1.8101956,12.201276,4.5684433,31.462162,18.809551,10.47669,11.666385,3.2137055,37.509823,4.975098,11.97803,6.8501363,11.042612,23.63694,10.640057,6.885954,7.3768387,2.146944,6.626539,10.347349,5.054088,6.6482115,8.1393385,11.521004,6.2085323,21.009241,4.7844033,11.015251,35.208267,18.25171,2.121831,17.146057,4.1050277,11.078606,185.50099
MYL6,3048.0293,1209.4614,2271.8901,1890.5675,7031.55,2770.2554,2640.8801,2362.851,1349.5801,4405.771,3207.0515,3213.4092,1667.9545,2559.6855,1030.8518,2851.5364,2543.9575,6084.9077,2125.6924,1092.2838,1176.8354,3383.7493,3698.9448,2400.7476,1659.9543,3010.4248,2201.2236,3409.9028,3827.601,1619.0146,4478.1694,6372.0884,4019.5745,2872.15,4375.1885,2474.292,4374.5986,3204.3538,957.41595,2224.5552,736.6863,1437.9279,1070.7997,1477.3069,3707.6433,1967.434,2007.6334,2986.5923,4240.385,2476.9211,2902.1997,1377.5273,1549.2366,2979.3372,1187.7156,9364.826,1205.0012,1844.8367,2053.2769,2925.3784,2739.1636,4153.8047,1720.0225,1735.0768,3855.321,4168.4585,3900.6372,1598.9736,1129.362,1101.4923,5289.412,543.5939,1883.3131,1721.6307,3483.6558,1997.3835,2048.5464,2101.1777,1418.008,1622.527,1612.0603,3784.9658,2738.2856,2540.5525,4345.2393,2409.1194,4518.7275,2599.681,1684.3279,2254.6372,3483.7183,1511.7323,3249.6494,3179.0967,3105.273,2899.052,1491.8514,2065.2517,3832.1648,5663.458,3792.508,825.50446,3440.134,2364.5618,3127.0957,56760.336
ADAMTSL4,230.41264,137.48851,144.03394,121.50761,368.1245,146.63599,152.22911,165.9493,118.74612,212.88336,236.3758,206.00594,176.50685,251.77391,120.556076,116.179955,176.58186,439.7482,144.99257,84.59773,118.201775,414.10733,267.03333,147.10114,130.594,139.38991,97.610054,201.8068,221.3993,119.10365,227.66042,284.16714,270.6006,176.94943,253.28624,197.25142,231.89735,243.97018,84.94707,143.13205,17.586143,94.59462,93.01522,166.3385,339.8052,233.06541,186.42769,202.539,387.04416,251.51004,170.99399,127.92117,74.82205,177.38547,81.11092,532.7158,76.50201,125.910645,133.79347,182.24411,138.42679,188.98386,98.705315,93.86118,191.83496,174.99734,287.7545,129.5274,52.13696,52.73287,276.8901,29.514664,142.2439,196.61168,231.75446,198.23323,176.38785,144.63527,143.07649,126.22257,140.96216,238.8595,253.21986,260.4108,330.58887,186.46248,262.12936,195.59189,65.183876,177.21112,254.6997,90.8999,260.69476,196.41177,172.76294,151.27356,116.78041,120.90863,227.42506,399.0733,201.94453,67.49673,233.69647,128.76588,183.43787,3067.3171
MPZL1,558.0703,215.82434,618.94135,426.95135,1852.3282,761.52203,679.8453,529.2783,301.74442,1143.537,809.13293,947.3552,439.7372,667.89105,282.4937,415.2796,574.906,1386.5751,579.2111,186.45596,277.30035,743.8716,1006.718,553.7379,319.41064,481.11847,697.46515,930.9568,924.84235,346.00372,1132.0579,1287.5172,605.9341,828.94324,912.24805,590.1963,1063.8899,743.3272,218.46303,564.42487,110.36151,386.55597,325.88504,327.24786,783.45184,486.60944,434.0124,790.33997,666.7966,680.1129,690.4418,311.66068,322.1718,765.47876,330.67224,2941.9907,311.4648,378.41492,519.7576,799.0331,820.4868,1201.5217,476.5776,440.78094,909.2634,689.3696,882.63495,302.35474,298.25983,299.70416,4820.95,143.53084,393.07913,267.56216,864.60114,464.14832,577.93665,608.11816,278.67633,329.49884,397.46045,1005.9623,621.1636,546.5435,1083.7131,599.2986,891.04016,570.75183,409.12476,572.1179,403.52893,386.6434,727.0755,859.0197,861.5874,665.49646,338.982,531.3457,987.9525,1502.1396,791.0312,201.22388,1009.05536,665.22107,810.22864,15602.195
HES1,174.36304,58.301197,233.12613,98.99988,568.5428,238.01236,203.63814,120.078316,125.66377,343.0096,251.03268,224.25832,119.3364,165.78554,66.85867,126.71824,238.85199,415.31094,219.95778,64.006134,70.59273,188.54938,243.3772,248.10632,139.84805,382.91006,205.2363,319.19107,188.5598,112.54287,451.88562,623.6186,115.20271,228.83916,202.00201,157.99854,380.14767,361.98254,59.44778,209.10341,13.427139,139.38164,74.20734,152.77304,863.02277,176.92021,88.03525,366.44543,88.77384,183.51746,248.0296,62.388035,118.08666,278.8901,104.40055,865.85754,104.37913,127.33401,197.35371,218.7099,238.03535,459.18277,149.75119,139.34413,301.9749,390.03705,306.3529,495.54526,110.34292,119.47876,401.12863,55.411873,108.388245,95.58461,349.85458,131.47754,115.998795,159.98102,119.43584,267.58035,136.08057,317.95795,121.29402,144.41826,796.5957,127.46736,221.9965,194.26747,97.68156,315.57773,236.34723,130.5357,446.65274,348.15726,323.52536,205.39197,92.170296,154.58264,293.98065,466.27893,679.86835,68.17466,301.46027,212.71426,303.02972,5065.1562
TRIB1,4.503783,2.3587945,5.413495,3.977859,12.82164,6.414156,6.1441684,3.4026315,2.2718234,9.930598,5.3445773,7.1290455,2.4360538,5.3230324,2.7925315,24.545292,3.8720078,48.49239,5.6079583,2.806871,3.3881917,5.9769974,10.163885,3.8458273,5.407639,7.203759,3.2760596,5.223197,8.198933,3.287802,6.878187,8.30913,5.5448756,11.0514965,11.968047,10.617364,10.042366,5.69876,1.7498621,4.3801737,0.0,3.7279198,3.0321074,2.841977,6.517777,3.2727714,4.5335946,9.043359,4.0899057,3.7820997,3.0867646,5.475932,4.0248966,8.004853,2.5675948,13.383335,2.4604425,2.3748088,4.329977,4.8575263,5.8828983,7.7935033,3.154019,2.1059015,5.8355308,7.2698755,6.4739375,1.8980002,4.112407,4.357961,13.16871,0.96961385,2.8810472,1.0412207,8.392256,4.259602,3.9206479,2.9716506,3.2312899,8.596508,2.5299947,5.247086,3.0659857,7.1920557,9.563989,4.4554586,12.574933,4.497727,3.1521106,3.0893543,5.8233223,2.4618504,9.422242,7.469828,7.1908584,7.7433176,0.7350646,6.1386757,8.221301,10.418721,4.392189,1.1096987,10.721809,5.598507,6.344427,124.51369
COL1A1,9.978446,2.2021623,14.259107,2.2872396,16.765175,14.073863,4.461138,11.351528,0.0,5.780661,12.134875,11.161295,7.483079,7.595033,5.830339,5.908168,5.2685328,17.58184,5.9691567,7.071165,4.357224,9.082823,14.417059,12.984662,2327.1138,4.1587124,8.056514,11.184784,13.813825,1.621127,15.666883,35.175106,5.15643,2.4739468,18.333347,17.310291,18.137848,16.97746,7.041534,11.953647,0.0,6.51103,21.549967,3.1127799,9.386122,20.956753,3.7041173,14.170467,15.402902,9.611341,6.118037,1.4822735,2.9500313,7.5138483,1.4947486,37.45087,0.0,11.061105,13.154441,13.204991,5.437308,12.517472,7.8161473,20.669111,13.777179,12.088673,9.486051,3.8003516,0.0,4.104231,21.660206,3.1962373,0.0,6.1790214,12.828271,1.5162983,11.098853,12.837467,6.956618,6.583015,17.15667,12.498106,11.287634,6.235895,14.112232,4.872696,37.225502,14.913076,11.13296,8.358774,6.874226,7.6144767,7.5417986,13.392431,10.22298,10.539325,0.0,2.5597517,19.239378,20.508907,22.645082,1.7886306,9.668371,8.1496105,8.844766,182.65863
USP20,1074.471,320.31937,818.23706,668.09576,2219.514,926.9664,970.5482,584.7933,525.9421,1587.3766,837.3645,1117.2875,652.0073,996.5146,427.78238,1352.7968,1121.714,2849.3328,775.6121,371.32156,394.0059,1150.9677,1293.9728,798.2298,671.62933,745.6935,732.61444,926.5282,1147.4607,546.89545,1226.8015,2287.3376,954.1045,1195.599,1414.3025,915.8257,1499.4868,1347.677,303.13483,792.5115,145.30624,547.4762,339.83588,538.2321,1229.2037,721.6038,795.89435,1404.8818,1517.0603,436.5702,849.00476,546.2246,595.0355,1042.1653,455.8894,2443.3276,425.97067,438.1088,807.39026,962.7946,712.8938,1137.9459,653.1859,614.51575,1098.7424,1432.2804,1545.6606,574.7751,372.9936,306.76935,1471.024,168.06241,702.26746,732.4467,1604.8229,718.1835,713.90344,689.1681,390.14612,805.4645,588.63477,1095.7329,993.28705,832.94324,1398.4407,740.3456,1291.1699,895.7578,494.53308,750.89166,1011.00195,472.25787,881.9191,981.58813,1046.0801,969.38666,496.68448,843.97644,1356.8134,2046.9194,1051.9401,444.15826,1225.4114,837.9098,1122.8613,19315.938
