gene_symbols,Basal resting,Suprabasal,Hillock-like,Deuterosomal,Multiciliated (nasal),Multiciliated (non-nasal),Club (non-nasal),Club (nasal),Goblet (nasal),Goblet (bronchial),Goblet (subsegmental),AT0,pre-TB secretory,Ionocyte,Tuft,Neuroendocrine,SMG serous (nasal),SMG serous (bronchial),SMG mucous,SMG duct,AT1,AT2,AT2 proliferating,EC arterial,EC aerocyte capillary,EC general capillary,EC venous systemic,EC venous pulmonary,Lymphatic EC mature,Lymphatic EC proliferating,Lymphatic EC differentiating,Peribronchial fibroblasts,Adventitial fibroblasts,Alveolar fibroblasts,Pericytes,Subpleural fibroblasts,Myofibroblasts,Smooth muscle,Fibromyocytes,SM activated stress response,Mesothelium,Hematopoietic stem cells,B cells,Plasma cells,CD4 T cells,CD8 T cells,T cells proliferating,NK cells,DC1,DC2,Migratory DCs,Plasmacytoid DCs,Alveolar macrophages,Alveolar Mph CCL3+,Alveolar Mph MT-positive,Alveolar Mph proliferating,Monocyte-derived Mph,Interstitial Mph perivascular,Classical monocytes,Non-classical monocytes,Mast cells
PCAT19,0.00073459960393593,0.001310806193847688,0.00026669043220014913,0.003479468409199379,0.005116561739363755,0.054224740994993,0.0011788607851456116,0.0001919001462336293,0.000725333964797022,0.0002704193814773605,0.005411941947685306,0.0021045455140314465,0.0044960292173355084,0.0004895599244401464,0.0,0.0035154772851798124,0.0,0.0004591762177811957,0.002011747982111037,0.0019790426868851485,0.004780554407560955,0.002980968482605592,0.001759208781616926,0.480828058486284,0.5776387065894473,0.8221494276843039,0.8056670966411549,0.6046053448239019,0.47306172884877024,0.343605157915904,0.19005288544935386,0.0028498345208853534,0.013036500742719183,0.0037779769673139496,0.0037438542986497118,0.005534994658775008,0.0024067968587219257,0.019849246803059453,0.001088053958054308,0.0033939482352144264,0.0049922334914308366,0.0,0.0021345715076527866,0.011352311180396106,0.005113435865293848,0.005688132266986456,0.0005823589942734653,0.007089258204840992,0.006629977774909407,0.005105449274554291,0.00936114919809754,0.0032775387890518733,0.008092031765146284,0.007860887968104297,0.0053854804315465795,0.011477343973994237,0.002913602716827908,0.00932376085574378,0.010175414921569616,0.006457571910831723,0.009191302722667816
CTD-2020K17.1,0.003960755749685478,0.004646232678706452,0.003886467363749966,0.0008297436980524335,0.001885325094180274,0.002683907097303599,0.004238408753377745,0.0026458410402990474,0.0019426252975599382,0.010082863899566566,0.0,0.0012134549031491458,0.002256231199491629,0.003155802203736774,0.0,0.0015280939514948125,0.00710669862301608,0.00423104157595305,0.007108530736409582,0.003701990371869045,0.0024553255474281605,0.0022318049123684542,0.0022216767128187998,0.006050355879489255,0.00223422158486768,0.00345681370576897,0.0025403661453336454,0.00314830040462307,0.00197292495061186,0.0,0.0021501336469383747,0.007769911330156299,0.028754182658756653,0.008116485306677588,0.0034636826635198073,0.02278478422255639,0.0022917279208170605,0.0007766829515155421,0.002737830184803096,0.001075765580150317,0.0,0.0832745255050968,0.131601782572867,0.04358794754335566,0.06226416013799459,0.05040169324125307,0.06063942462937314,0.03279919357741559,0.17484881921819004,0.07109170330497613,0.29108219508749283,0.08411544835849147,0.02836359215244077,0.027337259504053267,0.020673534527495766,0.02865314101820209,0.04655841093121754,0.052258460952163674,0.06817796792988343,0.06860499723713027,0.037038013076865786
LCN6,0.00019199224538406234,0.00043041971411311654,0.00015423692862129816,0.0015069592664608011,0.0,0.00040119981988166167,0.00048085854243875003,9.845250935025616e-05,1.7657406006742743e-05,5.9290358161385034e-05,0.0,0.0012308373404618029,0.000745999195081243,0.0,0.0,0.0,0.0,0.0004959330416671333,0.0,0.0008931645564864922,0.0,0.0007511517512219769,0.0018951766205035896,0.18696710730064137,0.11429838405297742,0.05951820080560308,0.2508457835439263,0.18818527050563516,0.007236088849619419,0.0,0.0,0.0,0.001978772134160494,0.0008103765587054101,0.0,0.0,0.0010158981337682457,0.006248307495552535,0.0,0.0013375864292622592,0.0,0.0,0.0,0.0016012959597626328,0.0002661407221182471,0.0008601278554641554,0.0,0.000631201364078974,0.0037802142700718785,0.0007318185696716407,0.002261213129933837,0.0,0.003773510493831447,0.0009946094253553833,0.0029835595253234534,0.006495049414561506,0.00044252345792395906,0.0021038967656535745,0.0018396171736064376,0.0005029965511855026,0.029433604059704084
TBX2-AS1,0.00028348666160812625,0.0001429650436736225,6.370635369070441e-05,0.0,0.0,0.00036029983484079194,0.00038814535451011566,4.4379100675205785e-05,0.0001735753751911311,0.0,0.0,0.0,0.001660801917583521,0.0,0.0,0.0,0.10400994856238252,0.013388853950380657,0.016659518688141996,0.013135923321930247,0.001536310043955918,0.0015180895703068773,0.001782773430963622,0.008729975231974335,0.08334356320217365,0.023547988925884174,0.0024902204258040813,0.0018063356542891479,0.0007733976972015364,0.0,0.005377152494429293,0.11522476961103356,0.017189843134731046,0.13480228429465274,0.25527303883962377,0.0035183785631707713,0.2192027550913403,0.3300337228593776,0.2052745272878416,0.25846900326425043,0.0,0.0,0.0,0.0009561542638697168,0.0006346706545481785,0.0005866082939046079,0.0,0.00045663001039247635,0.0,0.0006451616681632478,0.0,0.0013759006923989051,0.0006066833308398554,0.00039954333477731213,0.0,0.0004430127588532718,0.00028166472737802743,0.0012817451535099965,0.0001625431435137962,0.0004706981332128729,0.0011388260900289829
AC004791.2,4.7305017589454783e-05,8.676626082789047e-05,0.0,0.0,0.0,9.363264604082911e-05,0.0,3.0721865017988234e-05,0.00014337190296344725,0.0002041583712363563,0.001622655396142924,0.0,0.0005602374113081851,0.0,0.0,0.0,0.0,0.0,0.0010391689713598413,0.0,0.00023131711048062238,0.0002286408197745157,0.0,4.208189143714658e-05,0.00027069670397485303,0.00011059382850809963,0.0,0.0,0.00013399198014483384,0.0,0.0,0.0,0.00044554619147409364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03310478445881146,0.00021882187925600932,0.001617279514054639,0.00014751477547485166,0.0011612036075967914,0.0,0.0009870433705291418,0.0,0.0005959130591775564,0.0,0.0,0.0004918487870186981,0.00020086900043975284,0.0,0.0005339878355343109,0.00016013771486312635,0.0,0.0011385453299017298,0.00022411088820934426,0.23780788129224728
CTD-3252C9.4,0.28466012360462245,0.26188741784290476,0.17978342909694622,0.0499153832071116,0.05551327125179853,0.07150581187738705,0.09986758691746307,0.04809179754804188,0.04932502809636916,0.22284344232365536,0.01543170204099739,0.09453158911229935,0.11674460986177776,0.08601281911252275,0.12004152776067133,0.1114813504220547,0.0007374482056084015,0.026174849788333322,0.03936754816838159,0.22626955018564188,0.135127331633568,0.08484791307660455,0.070543831221021,0.1836757105662683,0.5890611526422291,0.35162627424572246,0.20592919909204768,0.18298142533548645,0.15306352312515534,0.18987195582091032,0.315377607976878,0.27356259758806406,0.19466994390375705,0.37542992488520793,0.11119700022613196,0.09619156678751725,0.3026961301208613,0.10174003050072765,0.04376256836537092,0.5057641652012724,0.07176632965109177,0.5084703681306354,0.4368990635835962,0.2917395081282761,0.31645598960891463,0.3494534573862297,0.13675833857174177,0.19004996804455762,0.3588431298055836,0.30219904150695076,0.32348448589003265,0.2875786956149876,0.20863063492503794,0.14648352107079973,0.23590125065495376,0.16646369655726523,0.25772788210201947,0.32340580496748833,0.1883458317002888,0.18344765322145298,1.0185082361202238
SMIM22,0.02886570480994934,0.1446853846097105,0.07364935107901084,1.0370280973903854,1.5068202679432305,1.492340536450295,0.560891440939149,0.36926602247079865,0.5432059535789945,0.7990246331217504,0.550910263649121,0.5943802423855428,0.6425410433728527,0.4140718939496505,0.2396144630482314,0.8018445088787992,1.6340599352589025,1.37695468053256,2.1338944959153614,0.8519220229731067,0.1211700637403831,0.5443812709376664,0.5057508652396886,0.008380611608338806,0.003458394862511577,0.004875380574630632,0.02945901135263861,0.011427282341039798,0.009856957121507985,0.0,0.0021501336469383747,0.04051909908995469,0.006305574667205466,0.005413525100166482,0.006117455313102481,0.012000982308606769,0.0,0.00956558711471296,0.0,0.005151235069157771,0.024198875862894133,0.0,0.02525546951584435,0.028346022616542548,0.017530642460720544,0.045925449721940126,0.013326297771799382,0.008054696031201094,0.013188589668890811,0.029753164370532843,0.02998890800480042,0.017267344515728797,0.007282890116807344,0.006357870442426825,0.019513300677602485,0.007353543848092871,0.007321995957282912,0.006433541162471318,0.01896791328860806,0.012618962553566999,0.018004284349889568
AC006129.2,0.0015455577310537587,0.000686661721203855,0.00011345698234112254,0.001834079107868936,0.00017325369909060783,0.0009556563045512907,0.0007484606017763827,0.0005151738781624381,0.000437929132881482,0.0,0.002172186448562716,0.000997913045097231,0.0015016865629876206,0.00040517353273294407,0.0,0.0,0.0007725179667979804,0.000849384993609293,0.0015446643223935876,0.001018580857307023,0.0002547046899145377,0.0012730536444137029,0.0014985390654086812,0.0009424536405390796,0.001095915544619068,0.001067792383770378,0.004867157743317961,0.0015575500619513754,0.026227398875417574,0.0,0.048478011466609856,0.0007656739208347173,0.00228191538612949,0.0013698669743733719,0.001178753042298872,0.0,0.0,0.0014869750724207324,0.0009113485266202143,0.003571694016590294,0.003983817914499008,0.108765037214034,0.10726706205311627,0.18033377820193708,0.1602917688759115,0.15652144008928348,0.15873055272838743,0.2084571315680201,0.0,0.028960894546215036,0.011278377440456339,0.10571548618197278,0.028435774388568168,0.005089648830515068,0.0055333745977107695,0.0386538647565174,0.012083249601852045,0.01586162521030179,0.009316220575856887,0.009524215932987402,0.006495626238852126
SLC6A14,0.07316784096475346,0.3659741562013467,0.3347235217584449,0.12210720088873817,0.0905782372869171,0.06687360237145003,0.45787574846634976,0.2194220505793691,0.500482195244737,0.5297464187376898,0.5441026816358319,0.09464956776139556,0.1795199611543562,0.04239983619418251,0.0634588207876218,0.039594999607519235,0.06438281617504943,0.07999848927090586,0.059925608344475835,0.31918744775348973,0.01536553510214296,0.42224474645320054,0.30073401094618685,0.00269749956329904,0.001015646509882191,0.0025394214501619308,0.005007195994944592,0.0033060644937246164,0.0026835063660411076,0.04894370735471422,0.0,0.00413557704036045,0.0026099893153097016,0.0020379822523701055,0.0003013563438279598,0.00948387152887959,0.00025993246389897353,0.0018991958908349774,0.0,0.001766446062954449,0.0034729084716852553,0.0,0.003178489496663838,0.010560908948850754,0.006306238162943771,0.008458107095562075,0.011278140105399806,0.0034759291364389088,0.0031261571214679655,0.007652607887982912,0.0035538847196895183,0.0073179057311872405,0.0024516298213783034,0.006191792863007629,0.025139384991243966,0.004537778893565568,0.0029516337768645835,0.002617076063085751,0.005349370514880595,0.0029130545979879205,0.005139025796169768
FENDRR,0.0002484590108065478,0.00020479139223927097,0.0,0.0006506778698664214,0.00014633067757241762,0.0005976910014310412,0.0011066078393000703,4.227397126192143e-05,9.760236905919635e-05,0.0,0.0,0.0014386097244663122,0.0037478054135763983,0.002047499629608013,0.0,0.0,0.0,0.0,0.0,0.0,0.0035376543816081577,0.0013317131298402592,0.0027677762643743575,0.2575841701745488,0.8771811166587828,0.6161672266369262,0.038259828610226046,0.19629399004256076,0.009322409214760522,0.024619638805781306,0.00521424079796604,0.11170576249917846,0.025139183474125134,0.010901842611211372,0.11177217616919655,0.0,0.11515160829601531,0.013495497973284434,0.1596823219192669,0.007633630062876553,0.0,0.0,0.0013694661843872287,0.0034861175486218285,0.001750233893420598,0.0010675787983991708,0.0028695329721167544,0.0014646067759641447,0.002888554042772933,0.0013949758122697893,0.0,0.0014560419613358036,0.006052406255624454,0.0027364268835056577,0.0008165731354222062,0.007527570170308622,0.001324415417609879,0.0030778969473288288,0.005154061044483356,0.004283380070949729,0.004114876379785338
CTB-61M7.2,0.00019538791338502838,0.00035410589742716693,0.0002845374249158083,0.0,0.0,0.0004759384173476764,0.00024492640495623274,0.00013097229865057132,0.00015557918619752182,0.0007313769314367394,0.0,0.0008168748781328355,0.0010914762788647293,0.0,0.0,0.0,0.0,0.0006696576828911679,0.0,0.0,0.000942261393986903,0.0014431871537194361,0.003705664181285536,0.0017065435111436192,0.0004411974296971034,0.0013733438260300369,0.0002845837183669964,0.0015118894045396067,0.003282391621751375,0.0,0.001270421037951906,0.0,0.0015230383466861754,0.0011312132210170294,0.0,0.0017037844064948394,0.0,0.0012718372067447644,0.0,0.0,0.0010233397668369848,0.0,0.0037715641757566113,0.007041034081397932,0.0013444337636549651,0.0009012723606376258,0.007412971735600454,0.0007981890853940427,0.007966808848031286,0.02910905780908687,0.0019583779038782616,0.0,0.009413423373247113,0.047414638954196994,0.010898949828075316,0.009595029519885747,0.08041545787747943,0.1450313478500494,0.4098279958936799,0.12086962300813842,0.003620717063604491
LINC00528,0.00018828794599717782,0.0003092885804615578,0.0,0.00011937770709312726,0.00033636203377222285,0.0001553826983854299,3.170138151116409e-05,1.3493164181106359e-05,8.283828794489973e-05,0.0,0.0029474438753770912,0.0007924085830511335,0.0002576018965776681,0.0,0.0,0.004269661877758954,0.0,0.0022788172007465425,0.0,0.0,0.00026655919464242943,0.0002703266951007334,0.0012318553478981697,0.0002547641496521748,0.0007618881100531051,0.0018787383079778726,0.0021652459110999287,0.00033284469815256744,0.010637021170488325,0.0,0.015469001612605067,0.0,0.00027662952430596184,0.0008585512125007862,0.0003862224794864165,0.0004985884932651036,0.0,0.000837735058817807,0.0,0.0,0.0,0.011491606329517916,0.018127434427452502,0.051441827009360126,0.014056242276698903,0.022262841172930984,0.029812534933352643,0.04024953697553133,0.09004123482080867,0.03551952338945315,0.04094853621287331,0.019261881503618707,0.004780752623530796,0.005397448638148334,0.00460908615952672,0.005142167416254609,0.01255627096797357,0.013438850596905253,0.02640881878409647,0.04908271882460116,0.006014466503268364
SPIB,0.004881426732945062,0.003521771259199674,0.001151585595861669,0.0036908158923359,0.0029152070582098085,0.0027245903316642523,0.004451592971171448,0.002068105011121967,0.0017572628893119514,0.0018125405488760129,0.01269060048736733,0.0014160190636920693,0.0020138742521526505,0.0005463868018324904,0.0807261932777247,0.005198414503898475,0.0014452827837573537,0.0058844674545438565,0.005694332704115937,0.006370325684944108,0.0007147302128194324,0.0015649356356588955,0.0012294433889690167,0.0009508025162088962,0.0014515191049477383,0.0010859466981748605,0.003361003225806797,0.0010828420569003537,0.00036794177562622595,0.0,0.0,0.001163900112682545,0.001464661321943597,0.0019425849371197076,0.001581514612036778,0.004777725384202888,0.0033394018633191194,0.0018555849656626813,0.0,0.005221172717795881,0.0,0.009609279875434935,0.44676362199708686,0.005624251430258503,0.0026954311877132775,0.0022207682285325203,0.005564807835068038,0.001608002800872376,0.14278641843232345,0.08448128412433067,0.4046762438608481,0.7201553992244747,0.002240946939841268,0.0008024788931183584,0.0005532638398342026,0.0010595425743209902,0.008015251228331207,0.0117608752909914,0.006939097658133252,0.019280034252225336,0.002885652820002907
KCNQ1OT1,0.26634397435992974,0.27604979860089596,0.09500532653456559,0.3656561030140696,0.24814836763980763,0.3204063398619643,0.23722253871932356,0.1080993481825101,0.1875770095297879,0.49530068701070545,0.45335237276519214,0.36517224786354735,0.2461419562899989,0.21280116911209673,0.32715744864220103,0.4060985734180784,0.10394779100970589,0.07829687066424365,0.1864161442249579,0.3540568898649716,0.1900091444665195,0.3258675990769139,0.13244621641113646,0.1646671426702082,0.2381845079241889,0.2303444632844877,0.17488684525329795,0.12107003817881941,0.0492301060492037,0.016155276353863206,0.35117431331915533,0.2645644348478931,0.4678578813170062,0.645264819838222,0.24021436165524712,0.3413465086728502,0.3497926078735292,0.0929397124429939,0.031886351300937664,0.9555666544675654,0.15201140813831399,0.3154785180788821,0.25013156931243796,0.255618248351273,0.12189794639548464,0.11777625724845565,0.060905058078736495,0.12616560692407294,0.34342781078275547,0.15618974003392308,0.2423968703027164,0.08089174859863779,0.13727809191799842,0.04884781342026785,0.036843742531822744,0.08840115024302328,0.11990483169818807,0.0996488668807262,0.0904604070755595,0.14650749628256962,0.2880426579747019
RP6-91H8.3,0.00020453152374709377,0.0007870064363136103,5.4590800152695055e-05,0.0,0.00036759195877497723,0.0005720407088705146,0.0010281647490221776,0.0007682906514275365,0.0005823591012377874,0.002074947842891008,0.0017371130020547168,0.0,0.0008857719216828266,0.0,0.0030152636348061575,0.0,0.0,0.0,0.0,0.0,0.0003942513139235138,0.0004518608094822531,0.0,0.0004433601831912349,0.0005702972478031196,0.0003700969986805238,0.0023967794773628354,0.00041670294221173433,0.0007902728012158127,0.0,0.002211234161308124,0.0019962978960337036,0.0008998072063839684,0.0010871918475044596,0.0,0.0030727148855707147,0.0,0.0,0.0,0.0,0.0,0.0,0.002160061486042495,0.0017319176241564372,0.051280233814868396,0.03469468561483451,0.024777422295927158,0.006560053441491049,0.08524059890431258,0.16186694464894036,0.0764051654133302,0.03653952125691136,0.004576740657456963,0.00587601983912407,0.002503515877030313,0.008291956250246755,0.027254800005660877,0.05434573860026539,0.024411279411174606,0.011989300218335894,0.0030893226660961563
RP11-394O4.5,0.0014130356672298746,0.0013657034007575452,0.00017772095913149395,0.00028552774890078263,0.0005884773742027354,0.0009064142212447855,0.00272393547482294,0.0004354220468939973,0.0005222514104883737,0.0013292765683850921,0.0033823490022295596,0.0,0.000146910999008226,0.0,0.0,0.0,0.0,0.0027704551974334574,0.0,0.00042050412634168357,0.0007317305156497477,0.0002017805915466649,0.0,0.004665643766245158,0.0035851999184939097,0.007229928076256078,0.0018874055844984655,0.004358204723438831,0.0008828399538009689,0.0,0.014239931245390964,0.0996128818710468,0.00561289108313865,0.09042995638931677,0.5809869016619973,0.0017865924950784015,0.12340736828300511,0.35463446479678307,0.7466909796843298,0.15438016691032652,0.0,0.0,0.0003787618418723636,0.0008278890901105795,0.0003039483758018526,0.0006924723780511461,0.0,0.0006979861550310662,0.0,0.0006255546690426658,0.0,0.0,0.0007775960215591376,0.0006858987379135273,0.0,0.0016658160015802204,0.0001835428174396082,0.0,0.00022029474572658186,0.0001752859649091805,0.0008707467182092
RNU12,0.013768006943166726,0.019714339473264238,0.0079489806672283,0.01568684417712393,0.005114749978273816,0.012719349268931462,0.004214051221240159,0.006355916001362016,0.012023308655424458,0.0817664218217605,0.0006958255348301958,0.06274234940821212,0.024729754100933296,0.015567847086103348,0.015987979008796876,0.0007963553808662166,0.0006687053824287386,0.0002876382340480602,0.0006116646717844967,0.01234440650737331,0.007042591535007545,0.028739645220333152,0.023005122521766824,0.0488947659401429,0.020005412022760027,0.020573335201083592,0.010726876004960542,0.03483042343943584,0.010891832913100098,0.0,0.05909169033534073,0.013876221783107892,0.04753084841824329,0.04365929063190396,0.019614867325115016,0.09067507675371636,0.013513295692090919,0.009943298022310592,0.0031758408124668673,0.032335133195726375,0.04281641248074491,0.03470304906843504,0.06640795133174374,0.18280071471486298,0.06640267241250859,0.06445649219178609,0.06918324213531188,0.06785136337899367,0.07501196630735134,0.057670761164211395,0.09877220713489833,0.1093571686623926,0.020255678241791124,0.02985351994650886,0.0072790006939242435,0.0371269929475802,0.04438469826671608,0.04440989447867574,0.06486333811735147,0.0761233831056711,0.05146570351363421
MIR222HG,0.19408304347690777,0.17957476874242712,0.09382527180891698,0.060314426684949116,0.022038271428188958,0.02416726218625734,0.03876102321956255,0.022271490774045364,0.04267705151024331,0.1020228862082467,0.006307399624874244,0.06415157191283259,0.06303892428081392,0.040897232769307505,0.09015225482397905,0.030812311436043346,0.0007242179214475738,0.003154606325406242,0.001922622348185827,0.09915051572377334,0.0529136809170611,0.09878322480374381,0.07851750589194502,0.046486719048691186,0.06371767971404682,0.04403059567748003,0.08749440414864078,0.06483965451930798,0.061808320773475416,0.02474285280319067,0.30240310273895876,0.023684129380713924,0.06427010811526973,0.1554957189641038,0.002507343565937023,0.08913325200826176,0.047163786889024964,0.009825658663326828,0.014277651740215152,0.028910864350612006,0.07773321460444793,0.030460904572936345,0.03601858554460703,0.020426499554669526,0.026855186512838098,0.022259324129786158,0.02085027887029541,0.036144663284104796,0.06301208567057452,0.06015641289636697,0.01126594959319405,0.025404724110784642,0.04046014783476721,0.046919841568957434,0.05170316501271427,0.02553980512890589,0.09338165008366499,0.05284078531689364,0.07032941369882756,0.06581312110597676,0.09938616094125753
LINC01480,0.00015299539453857028,0.00014714107508409155,0.0,0.0,0.00018647985025958358,0.00015486086940311714,0.0002435011107737155,6.207793616707593e-05,0.00012723590682592255,0.000574980365356466,0.001532774926108842,0.0014301861075176926,0.0004216460306716782,0.0,0.0,0.0,0.0,0.001037853631763529,0.0,0.0003132424955147511,0.0002563575709148095,0.002809106541285757,0.004230050086288158,0.0019453382547075823,0.0020795229693944275,0.005319160223203269,0.0009364071427448437,0.0019221568995225298,0.004419867496207223,0.0,0.031459637768325686,0.0001986225163034442,0.00033043187952798935,0.0004391431461879838,0.002410977539194273,0.0,0.005647382095486326,0.0009300781823953683,0.0,0.0,0.0,0.036157094118761536,0.08190375806651315,0.2521819557332863,0.003978641870849405,0.0033420634198941,0.0035773070043423312,0.009556267682026132,0.01411188836825085,0.08095806322664541,0.030797357470113,0.020806028211369173,0.013678021795531339,0.0031008881066702534,0.011929099988480858,0.007804440823225366,0.02149463445866133,0.03821100014094895,0.00560812108402814,0.003693182838989393,0.0009080984708228518
HEATR9,4.446751889901968e-05,6.269088160578283e-05,0.0,0.001042673619779623,0.0027468140110205406,0.0009012749846302749,0.0,0.0,8.801720452089448e-05,0.0,0.0,0.0,0.00013017825969727491,0.0,0.0,0.0,0.0,0.0,0.0,0.000890424509596436,0.0,3.0431229471556635e-05,0.0,0.0,0.00016669007725340782,0.0,0.00014431439544280116,0.00011572776494259833,0.0,0.0,0.0005935988754790909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039469262108680225,0.00024953228450518797,0.0022344786283081245,0.007418570117472203,0.001981483893953168,0.006102334977199867,0.0,9.790105805347023e-05,0.0,0.0,4.11653631533863e-05,0.0,0.0,0.0,0.00021213767946903986,0.0,0.00027695186863207946,0.0006478513761104782,0.0002866360190038271
IGHV3-30,0.00010467554301933276,4.722421027814095e-05,0.0,0.0,0.0,0.0003486803097301156,3.261310906338449e-05,0.0,2.272077387909071e-05,0.0,0.0,0.0014106950425580972,0.0,0.0,0.0,0.00370833258189847,0.0,0.0,0.0,0.0,0.0006471725894734491,0.0007569374038593407,0.0,0.002733081894205666,0.0003162830223060039,0.00030657608270271764,0.0009123262446100646,0.0010646546250952643,0.0004119133969038348,0.0,0.0,0.00017939390398701236,0.00022844993170410951,0.0,0.0,0.0,0.003355229673198428,0.0019484263215710286,0.0,0.002580133777677766,0.0,0.0,0.033190577686588466,0.1990047299611691,0.0016222128106166765,0.0012173864818295055,0.003913191120557781,0.0003754794834043558,0.0,0.0007113052859840377,0.003394560387700891,0.0,0.0005532588780518454,0.0,0.0,0.0,0.000674928910686653,0.0010524920503303674,0.0011777532140897992,0.003223727401398579,0.0005505886376076013
RP11-138A9.1,0.12312682261662425,0.08968363620770985,0.04619306130293313,0.03116576898860605,0.06633824563241604,0.07438144053166285,0.06117107592616522,0.021324486353501884,0.03726915920501917,0.06175686159603558,0.0858432068965255,0.06753271706461407,0.04967441628910507,0.1440952614475508,0.09363063071736497,0.06503876438528715,0.010422984659370466,0.006693305928753415,0.029221462195887702,0.07876572248490638,0.0748662458294258,0.06975443497662619,0.036994844948066236,0.0407689249411345,0.2400194169215389,0.07504303592866442,0.07931249685443965,0.062312114991545715,0.033096050831029775,0.03780658412501762,0.04771701109735662,0.03805259886412815,0.0789669167099532,0.13395713701163614,0.17281605136749706,0.13462249476274268,0.10625198024099312,0.04560015275776571,0.018403246685746298,0.0984679394721,0.04250846643304268,0.0773519794307475,0.38334114378332046,0.26802764143833174,0.4166889263424996,0.26008703292241475,0.1720520085501581,0.10868066282713039,0.23616441243054972,0.2281003003295767,0.33023754664157323,0.21700829129774601,0.07657766763862056,0.04102201652220233,0.05555493956635942,0.055123875261544504,0.14884704343610833,0.12168637600176214,0.20663027647223214,0.1464862241328636,0.09175130297509793
CCL5,0.029473937139484565,0.019689543945547956,0.008347726478597293,0.017738427025350733,0.027908681865583523,0.032022916759944904,0.015726985934123482,0.009149328757465344,0.009970539725217043,0.02516598197663211,0.0016551664799400124,0.02740312096073255,0.025784951665598334,0.0214072057615149,0.012283550114260758,0.028006087462214158,0.0009272916311531794,0.012292014140593631,0.011462220011432253,0.015879383789067142,0.014275734304433435,0.018232851126943343,0.017011182305790754,0.020546648854385563,0.021480388276567453,0.020276249830051312,0.03950436747906913,0.023807368598786665,0.06847240005243853,0.0111503024316827,0.01855534759718101,0.08707416843194918,0.03575641189361961,0.02689674910435365,0.011615151142426648,0.09992309358170015,0.018732450751387335,0.03955053494087517,0.018661481500153305,0.054578555380855646,0.017972711855955826,0.03728217713270587,0.15843032266744833,0.20847125198866928,1.0779352623719607,3.17290103673119,1.815848632949435,2.3384726840329164,0.10792547946430424,0.1388406187124954,0.1525723903554026,0.07782296981393665,0.022494669245394318,0.03250758755918841,0.0287009609252837,0.019646677225963444,0.048782063507316474,0.0173190060517332,0.1075148355195019,0.08180037917878492,0.19513876481811177
LINC00936,0.024807357020253856,0.03707202888460045,0.017923581629481638,0.016686482113543333,0.08178435431536533,0.039223326759406464,0.04235301068784896,0.025856681060149662,0.04048285179978347,0.08538134608810204,0.022335023975456423,0.03531567347955077,0.03909082184490494,0.05359629209877268,0.02699361223866825,0.06715994483240711,0.044032044297709134,0.015334255761877719,0.02418754438708162,0.04534852574998552,0.012083582217012183,0.03284918738194119,0.02186584009333424,0.035213003651446535,0.019329667807525208,0.015137377823378631,0.04409195566636842,0.026826066346542846,0.03489986127382999,0.021820348463828274,0.06850243736675757,0.03952288328729243,0.06004451692576318,0.0854304323432919,0.058313883466818296,0.09658471995239516,0.031636129935870755,0.019704627642339084,0.009763621415395789,0.03452297870914218,0.1239840391666226,0.14949600932126952,0.2076817954017807,0.15834661631678187,0.16182130495493458,0.12448154786966957,0.09403366089299041,0.17368497926893744,0.3436103019123702,0.38587496682733013,0.2650932767009136,0.04114519526063871,0.2150023984098722,0.24210193014385248,0.36188844626453615,0.2709401967100928,0.4628426125926073,0.3329504189574228,0.6644242139168681,0.4905431004716774,0.05404529155913803
RP11-51J9.5,0.01766106529559176,0.02821474896567956,0.022398974855944834,0.0460709028439772,0.058031304565540745,0.036570394225477504,0.04386517452432831,0.02169346343987496,0.02012246876888926,0.03708021210157432,0.013368799501391743,0.044019664105591924,0.04056582675338266,0.058098357380170725,0.044450241009351264,0.16630749130014175,0.049142335591809784,0.025490307453897458,0.03252857054602179,0.0339106825750939,0.017890401066786375,0.03418679170709428,0.03614339986957072,0.05123214854249294,0.03636708516979741,0.02689107648651235,0.027809814557246265,0.02565740067341037,0.031870287873920065,0.08402677342919827,0.0491409752149807,0.01726465741114652,0.030207054698795466,0.022229236906433004,0.011788344013335571,0.040028973665808945,0.022113717798887784,0.017105999196261313,0.01731435297043899,0.024783806960266382,0.042101859714106606,0.12588349599327453,0.038035160695775574,0.039307641359909905,0.20405185805646656,0.1543239598629862,0.09310543563890077,0.12684017567363626,0.09011348482195851,0.049588023132866386,0.04899403817576981,0.013013677787290415,0.05326211082995754,0.043025989893708656,0.09015825377659896,0.07018821873066303,0.07594584587060381,0.0467717630446214,0.07943035667361185,0.07328800485981574,0.04918768496529341
