gene_symbols,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C3orf72,C19orf26,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF2C,KIF18B,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN9,PTPN12,PTPN13,RHOXF2,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SLC38A2,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318,control
AF240627.2,6.998659,5.0732927,7.7740664,4.457154,20.659866,7.9912863,8.837259,5.6503944,4.6485205,13.866271,10.223307,8.768951,6.514642,8.562029,2.6812456,6.250597,4.210685,19.941528,5.4380326,2.7537718,2.3595743,9.690833,13.948233,6.9773064,5.239327,9.573719,5.4991937,11.6753235,9.870043,4.4910603,8.820852,16.735056,6.461539,7.6276274,13.45095,6.8307962,18.166899,10.404402,3.5636168,8.200887,1.9347826,2.6326783,2.2302182,2.758808,14.167044,5.4540477,5.9476013,8.059813,10.287079,6.899317,9.350046,5.4092436,4.0708404,9.351374,4.3655005,26.077183,4.207545,4.9872675,6.9210577,7.8453946,7.1391597,10.76989,4.345703,4.107927,9.088577,8.693276,11.383478,5.172544,1.0427977,2.4061966,17.2612,2.828298,5.591455,5.450995,9.689362,7.6600204,8.473503,6.2031627,2.3994024,5.104044,4.612618,10.804752,6.009142,8.712432,13.01051,7.8306046,14.672805,8.0040245,3.4131682,6.3600993,9.114186,3.9893136,8.491118,10.087314,4.9862657,7.0622835,6.49742,5.2157736,8.913656,19.685728,8.7741585,2.434697,15.740977,5.6789556,8.644648,164.93092
AP001171.1,836.11835,267.20285,548.2606,470.5661,1615.6904,625.5514,651.35614,564.8073,473.4136,974.79755,899.3204,785.8512,450.1371,585.3411,279.39105,918.0762,921.781,2284.7532,660.57886,263.8416,273.8436,806.1671,871.21564,587.72235,377.90222,692.949,478.64734,906.41,913.14465,404.13684,1021.7263,1550.9369,913.7956,848.2629,1151.4084,638.1981,1163.1111,1115.331,321.20328,574.38367,173.54958,410.83218,268.21765,475.09113,1074.9097,564.73865,544.237,784.7929,906.6725,478.47504,684.8793,328.13403,331.9369,762.80383,327.9123,2313.1614,274.8341,512.67694,486.771,659.09076,631.9254,986.12244,440.37024,427.77637,909.57574,1014.4036,976.04474,402.30353,303.12396,215.15596,1481.2891,147.71674,497.96057,310.7383,860.27814,522.4774,460.8655,480.78564,336.71912,490.2602,395.64825,915.1016,628.6799,593.6035,1163.888,553.3317,1162.7574,669.83307,338.61917,568.4136,1062.5785,443.76855,745.2132,821.84717,706.75635,596.2633,403.4566,479.23212,1013.77875,1398.1244,810.0697,253.47699,823.17126,535.39307,739.4418,13655.777
DOPEY2,12.128526,4.4897714,11.733535,8.130002,34.528336,8.077402,9.947947,11.408594,5.017436,19.795856,21.02196,15.45091,8.881721,11.480843,4.17706,43.847607,23.9793,83.206665,14.997994,4.723387,5.052198,17.006508,16.439096,16.024176,5.6844873,13.67285,8.063871,18.388395,20.702248,7.4176693,22.416033,33.28134,16.21579,18.394718,25.631115,10.910214,16.600788,14.5750675,2.2580652,13.362599,3.6453717,7.837486,4.8323703,18.781576,23.171587,18.649551,14.669068,16.750526,18.870972,12.342117,13.2387085,6.3246775,6.8487005,15.824846,7.5357533,46.0338,6.5023446,9.316956,9.710265,13.253352,13.03163,17.233507,6.090901,7.828065,16.382387,19.79507,23.10021,4.6361732,5.4016933,7.599192,21.34728,2.7031443,7.894064,6.7816954,14.0289345,12.391475,10.130597,11.765024,4.3983564,7.543748,7.574591,18.777718,11.938714,11.3519335,19.267595,11.827958,24.72816,14.368418,6.6186557,7.4393024,19.869596,7.516719,13.997152,13.811204,16.455803,11.681733,3.5333536,8.110056,18.272707,25.671892,15.119271,5.1689777,19.465261,11.485228,13.763153,265.04208
AP000692.10,8.690504,2.11885,4.640993,4.454404,14.784191,6.5140314,5.6686435,5.6942563,2.3826656,12.033693,7.381385,9.673143,3.6993437,5.9047785,2.3147278,11.579551,7.556635,16.563667,6.672871,2.5368245,2.2325692,9.003716,9.419501,6.983345,3.9897919,9.322686,6.353365,11.655423,8.993091,4.64065,10.768245,16.221375,8.272389,10.366497,10.01948,5.1669374,8.003909,8.031276,2.361237,7.3466344,1.4064524,7.26488,1.6351278,3.021957,9.821103,4.684812,5.018343,7.1910486,9.036941,5.0611963,10.023719,4.977772,4.5200915,9.396211,5.1158624,39.88815,2.374309,6.3397484,3.9360962,7.327913,5.0995016,13.373935,9.663763,4.7839036,8.669478,7.997075,10.385646,2.1695693,3.1286278,1.2224956,19.630379,0.5638378,4.1958036,4.7561,11.895277,3.7274303,7.3762016,5.2521195,4.1587873,5.689366,5.075814,10.204056,7.178172,4.76812,13.478845,4.6742296,10.862195,8.632459,3.948566,6.7588596,8.278164,5.1246634,8.3305645,10.742941,7.4453106,6.5145426,3.1726022,5.1985235,13.714885,15.298423,11.08181,1.6319895,9.005184,6.68384,9.331629,172.88568
DSCR8,446.54385,214.73886,349.49832,333.51685,1036.0833,407.97375,337.7405,360.09262,230.06859,622.6004,510.24854,479.88483,277.04007,378.14975,150.1595,596.4812,470.84528,1199.5015,340.37183,204.59285,170.47716,511.58475,563.14404,379.52594,258.87222,417.1253,323.16675,536.058,632.9185,254.25983,642.50085,909.08026,557.9289,431.0802,665.5044,381.55777,643.1985,550.914,178.49261,336.78372,110.249084,247.54665,180.78043,279.24448,627.0377,353.71896,317.30573,494.18707,679.31006,323.32056,418.99017,223.31175,181.19125,451.68396,193.72375,1363.396,167.96436,300.59833,317.01703,442.89368,396.6852,607.70764,268.42325,265.52594,558.9576,601.6669,548.5541,214.51181,178.47876,160.3563,845.44904,104.21524,281.27667,264.53143,526.0998,306.6363,333.5582,319.8304,216.16003,285.19717,237.4868,531.5149,422.23563,435.15094,771.00323,369.1784,726.29236,420.5027,209.35612,350.90002,539.44543,254.76794,521.2665,548.614,430.3634,368.70706,242.52953,314.83682,613.2064,908.2241,539.27844,166.41025,531.6899,344.76132,439.04138,8548.063
ETS2,39.72263,16.362057,35.189022,28.53664,105.60203,52.356976,40.750725,32.30185,16.60469,62.475845,45.4609,51.397022,20.287241,40.139202,15.462788,32.51679,31.560852,93.855774,39.05947,16.573069,14.157533,46.07461,58.744015,35.680454,18.898312,41.561527,37.447548,56.622948,50.931705,23.667353,75.196106,423.11267,64.13871,51.237938,73.07499,32.307285,68.07932,39.58558,11.736222,34.334095,8.6652775,27.273317,15.233082,16.077633,54.32258,18.607037,33.25232,42.956474,45.182617,27.540915,42.640636,19.035013,19.965258,57.29087,18.200655,169.66486,19.993538,31.58225,31.586699,44.33218,39.02311,77.71466,33.25834,34.892956,61.314537,297.7687,56.77745,20.240557,17.480927,14.169524,76.686966,8.689611,30.017454,26.779736,46.7706,31.831656,33.836983,35.06464,16.738407,19.209852,23.644844,62.48614,36.713627,31.105995,69.06547,34.346714,74.949295,49.70385,21.554777,30.304087,44.31583,22.499065,50.16138,54.317745,48.512543,35.175945,13.693913,30.148552,63.671005,88.81722,48.242813,14.283727,57.532597,42.180214,51.257988,941.82336
ICOSLG,11.50117,3.0739748,5.8144636,7.5287375,11.922985,7.405782,5.3816786,3.9301832,1.6177969,7.490295,10.396054,4.0416713,1.8389494,5.5407805,2.1333256,6.3386984,8.963978,15.077289,5.073414,3.3763838,1.9207401,10.149397,6.0898175,3.7282865,7.447378,5.489589,4.188964,6.1572423,22.7917,1.0202622,4.59947,12.149458,13.654595,7.8753405,6.7462716,2.8182907,11.818239,7.5972815,2.0586739,4.3465667,4.2062397,2.0155275,2.3895721,5.425554,3.1127374,3.9292219,5.2242875,5.7572265,7.6073923,2.2223794,3.0312347,2.0972106,3.0847812,4.9180803,1.2149577,26.269463,0.43237963,3.925185,5.780265,4.2676563,2.1546311,5.1262765,4.3425756,1.8135226,6.1082687,8.953393,6.5867805,1.819431,3.2994168,3.3363829,57.19745,0.95824474,3.2159836,2.774776,5.5822883,3.3218865,2.5624704,3.3242462,2.413124,2.5203338,5.0732355,10.145764,5.7243533,4.798969,6.8181643,8.633978,15.9483595,4.347284,2.401146,4.5641637,7.0886106,3.1398702,4.8150926,8.267204,7.7337074,6.081881,3.678239,4.9233255,11.378942,7.8704643,5.083475,2.2423828,8.981553,3.9009562,6.915938,109.22207
ITGB2,40.936607,14.113373,35.074406,14.992659,103.92548,38.936054,26.819935,26.413237,20.231993,40.679245,46.757107,34.942677,19.802197,25.398508,14.596264,281.23953,133.18692,417.8607,61.718697,21.646881,9.482466,37.856373,44.256405,35.79354,32.91882,44.749615,29.724781,50.047752,36.87466,29.493942,57.420742,128.60834,53.3629,91.54977,44.30249,28.342138,51.933964,57.17151,15.436025,27.161274,14.689139,18.79989,17.45031,40.222042,61.752487,33.817856,36.44495,43.648186,41.46513,36.269043,34.684498,15.061059,16.469543,57.821243,14.39447,106.11256,21.477785,22.204264,23.436874,32.89881,35.84404,57.436165,24.64558,23.993656,52.503,117.819916,51.11924,27.432491,12.91298,13.438725,127.20414,6.192123,21.530756,16.255465,38.460407,35.26402,26.166727,26.071583,15.431,22.673708,19.377579,54.934776,27.555227,35.40312,63.36243,33.520264,49.625896,45.82317,20.464144,33.868584,174.48492,22.792126,38.60101,35.908253,41.38703,35.884148,13.767844,23.433916,35.640762,80.13198,41.355835,10.582028,55.515526,18.89542,35.196423,757.7939
ITGB2-AS1,10.169553,5.206768,5.708287,3.418449,17.19018,5.4323397,6.6619024,6.0033426,7.8056545,6.5352297,6.9060326,7.182218,8.358496,7.543072,5.050661,28.516666,26.586075,78.28453,11.61135,4.244505,2.762983,5.0960016,2.9728112,7.739521,4.975609,6.937258,4.541349,6.9451227,5.6779466,7.444851,11.004964,23.832249,7.3864484,8.722961,16.056303,9.650475,10.074916,14.859453,2.5040402,5.1041026,2.154378,3.2114735,5.972846,6.695555,14.493106,8.892399,5.0858097,6.753559,4.280612,5.201822,6.2113724,1.7903659,1.3154027,8.533332,3.248696,19.717918,0.993287,4.9666624,2.907289,6.103241,5.612741,8.969323,4.5992646,5.15773,7.028236,16.574526,12.936145,4.6107593,3.8077612,2.0121002,31.201408,0.7134727,5.1001205,2.2482224,10.081169,1.9833422,3.5232592,3.851054,3.5104122,9.687189,4.702459,12.8962345,4.260501,6.9659224,11.205877,5.238746,11.432263,10.181219,3.211903,8.152961,35.831947,4.679944,6.857946,11.267156,6.878027,5.315966,12.383619,7.568789,9.384021,14.244741,7.546973,3.5424292,7.436186,5.0527925,6.0828953,134.2309
COL18A1,646.1342,274.39252,468.49518,484.09088,1388.731,552.0341,493.8828,607.17993,288.26178,872.64355,665.1687,763.0416,392.78387,597.7214,247.4354,597.28174,515.52405,1371.2633,447.96222,222.564,248.53352,763.5498,1158.9839,441.65652,342.209,570.53784,416.287,738.65436,1011.51135,325.35782,852.0501,1301.7053,880.29016,611.07965,840.8043,474.40442,809.6183,725.0752,237.49478,506.2926,141.61656,337.28455,264.7649,348.61636,750.4878,433.84894,493.98712,646.8938,766.4748,401.53592,565.72974,511.2191,279.0899,647.1995,280.22693,1872.8047,217.96985,383.62674,433.17694,557.55426,549.5801,855.63574,358.45703,376.7856,729.658,871.4314,801.89,297.2775,230.49167,193.59644,1065.0936,130.8299,425.5876,450.50574,717.6746,689.9778,460.67493,472.4406,656.4416,369.45813,340.89697,744.8221,565.8382,574.2766,1074.153,630.769,981.2256,573.9574,289.17355,472.17163,709.52563,314.91974,810.23145,677.6899,551.6008,480.5844,267.2505,434.00677,825.6729,1343.8519,882.3861,195.27773,751.29254,496.1095,615.64966,11485.368
C21orf58,297.84927,110.005325,218.322,196.1257,667.6754,258.297,240.07785,212.64859,134.63104,413.12823,329.10867,340.1514,170.85126,242.6858,106.273796,266.86353,249.96071,677.44196,233.78056,104.52093,108.02298,349.2279,376.74423,214.43605,144.68643,246.73729,184.02737,333.85864,381.3825,160.3406,395.30237,611.77673,394.6472,286.85333,450.84827,242.952,416.89172,341.3573,105.2516,225.51842,57.256897,143.91571,112.10395,147.8411,369.94962,211.7463,221.02776,300.72333,384.55286,190.33595,264.22757,148.6974,136.77078,286.66437,132.44537,871.7791,97.22671,201.62503,188.41835,266.1548,241.45705,378.29364,175.09297,160.1465,340.47427,384.386,373.5492,150.54895,106.054436,80.12856,507.01852,57.417732,191.275,139.63213,318.90298,201.23552,205.93742,196.74341,125.540695,199.86633,135.19467,364.8345,261.04648,250.60657,465.79755,238.20627,433.96097,264.76788,129.72177,231.1399,306.97043,149.50534,313.272,346.06482,274.7735,236.77466,115.25315,197.1015,390.89816,567.2396,345.86142,89.802895,341.01117,213.61009,281.44736,5530.9795
MT-ND6,1335.6216,492.6327,1015.35114,853.8634,2859.578,1082.4786,1055.4753,878.4067,627.4529,1727.8762,1416.4004,1388.6667,776.8178,1050.2056,478.7152,1351.6736,1011.804,3021.411,950.95135,471.71207,453.10526,1358.8657,1571.9746,894.0007,774.7201,1128.9142,900.43036,1456.8358,1610.2279,671.6877,1770.737,2666.4995,1641.8798,1273.3555,1746.1946,1049.859,1691.638,1438.508,458.48746,945.3784,291.02878,609.8938,526.7272,689.2099,1561.3945,831.08734,882.71295,1368.4362,1631.5885,951.9578,1092.8555,563.957,550.37024,1204.3108,549.2027,3878.727,466.5395,822.7665,829.4553,1169.2821,1087.6357,1667.8877,782.2156,780.81744,1561.9534,1755.2034,1544.8583,605.05084,456.3349,375.93008,2168.782,262.52252,806.6936,599.04346,1520.0481,939.07745,893.3355,840.9791,586.0224,743.97504,679.89557,1511.4062,1094.453,1012.1759,2505.273,954.31024,1932.5508,1112.3722,613.918,946.35315,1500.7296,747.023,1352.8806,1387.7224,1229.3069,1070.0999,594.8294,849.6621,1641.4141,2503.2192,1431.6569,455.87534,1432.3586,1060.2931,1187.929,24020.285
MAML2,5.061448,3.0998693,2.8306344,4.265506,8.948487,3.0610514,3.4579458,4.898631,2.825811,8.795469,5.4930625,6.124045,1.3073467,4.2548885,1.417161,4.971932,4.386711,14.29221,2.9552615,1.6243633,1.7334567,6.519637,6.700344,3.5887084,3.480103,4.986618,4.006897,11.800485,5.143641,1.84491,6.42909,10.6717415,7.1232753,7.7970166,6.875906,2.0710754,5.434194,4.73808,0.9614239,2.7125547,0.6156628,2.648799,2.339847,2.4769833,5.389144,4.131138,3.783518,6.784028,5.78431,4.2498264,6.0706162,3.337843,1.9409654,4.81505,1.5903392,15.272043,0.93375325,2.4722013,3.7431502,37.570465,5.501799,6.556977,2.2561061,3.8580685,4.0929923,8.30555,5.1666226,4.4009686,1.8954188,2.0444536,7.289645,1.0139217,2.9746795,1.2862469,4.4364376,3.8102381,3.0069864,4.6707206,2.2032776,2.3991222,4.2501,4.6612887,3.8477242,6.657309,11.052386,3.856576,7.7598567,6.559799,1.366421,8.869337,6.083433,1.6155492,7.7892327,5.964492,6.1047635,6.6783876,0.9781439,3.6360173,7.0999784,10.863658,7.848915,2.5462842,7.730365,6.7119474,4.335196,93.537834
SET,179.58977,92.88069,129.59969,142.5105,397.81555,148.90501,127.218094,130.83148,92.45491,229.22116,188.80832,181.78403,125.07529,181.9848,82.545746,310.27042,179.35893,567.0054,135.03952,83.313446,66.21335,244.89973,224.2127,121.653915,108.194595,168.7778,123.81636,212.4194,205.53548,95.30211,255.6412,342.6115,212.06711,184.8037,244.51222,151.23239,234.66524,194.85973,68.5426,139.20407,42.763855,88.54559,80.37508,119.50305,223.17752,128.15633,132.79321,185.82576,304.49414,123.83812,145.07425,83.91089,73.18715,177.27193,84.93565,588.5834,63.51566,110.58206,109.84212,164.98677,161.851,248.80782,107.07284,106.698074,210.76129,216.03334,217.36038,105.34991,75.48903,66.68941,327.872,47.149334,109.591995,93.971,223.47691,136.29488,113.128914,108.649185,82.88365,137.17581,97.69045,202.18988,152.79819,180.96695,466.5616,131.87097,293.82962,165.22478,83.70489,149.2646,270.59338,113.055145,179.41641,225.4292,170.45396,144.98004,130.70583,113.633385,235.87927,333.7844,218.70657,63.01407,183.84274,144.96037,184.2739,3255.4763
CKS1B-1,441.10626,189.16061,314.52557,312.97598,954.44464,334.77228,351.1469,296.24054,219.25665,620.96533,461.25037,468.20093,302.44962,409.56052,191.62167,500.54315,426.28656,1097.2,311.20407,201.64873,170.80249,514.7565,528.46906,312.0703,267.82077,509.60156,285.15717,503.52185,490.14185,239.48929,594.5961,869.2922,598.5344,431.7182,627.9125,369.3474,598.9708,532.797,178.8255,334.1024,95.08452,214.84834,212.31322,286.10114,591.1166,336.16122,320.39502,476.55826,595.29333,339.77563,386.63474,206.92542,192.49774,455.25455,213.73454,1254.5071,157.31247,298.48416,281.39096,398.97522,339.9793,568.9952,247.15604,242.30759,553.85223,584.32904,539.3031,243.46497,161.10739,150.10435,783.5268,92.56389,286.25977,222.68797,540.73364,340.91812,285.7845,287.8559,208.61223,333.64703,224.98529,523.6784,393.42978,387.29077,695.7232,359.99457,701.2215,415.5008,212.29112,351.2272,616.0498,260.7289,467.32465,461.4034,400.64825,365.51086,253.39426,292.5382,556.8595,900.4404,488.60538,162.19858,517.3987,314.55075,414.8119,7948.7666
POU3F2-1,26.83878,16.155876,23.117523,23.481258,74.121155,28.279919,21.149273,20.090975,16.650135,45.046867,33.83414,38.869793,17.212809,26.862867,10.88612,22.880388,23.08033,69.13689,26.85811,7.3473177,12.184594,26.026855,46.765102,26.886795,11.000252,29.036545,26.546188,33.411507,51.151756,15.515654,46.96125,44.59179,37.000195,36.98137,37.03465,19.750032,34.96981,30.915663,8.186266,20.2873,2.5543694,18.675285,6.863785,16.687984,37.04852,33.592445,30.933887,33.67647,30.857695,17.929277,33.136986,15.1924,11.043686,28.827682,13.310225,95.061646,10.102349,23.715319,22.732971,28.299484,22.792995,37.350544,18.550602,19.178576,34.03105,31.039055,47.12181,12.3050995,12.3277645,8.936789,53.401134,4.433064,141.26805,14.745877,33.483665,28.757399,27.11541,28.128498,11.14199,17.921469,17.495846,39.748535,25.651667,29.296303,83.080795,21.989067,38.97181,35.02247,16.039368,19.668072,31.84452,12.666005,34.229733,31.655098,29.225285,31.249662,8.55597,16.598879,41.021503,70.00459,51.930202,8.373957,43.204548,21.301092,29.936733,593.25726
CEBPE-1,34.04848,13.527565,26.189877,21.637995,70.24668,22.907843,23.166185,19.456692,22.924234,45.250412,27.957857,34.260593,11.877004,22.959892,11.289925,224.33907,58.388065,1048.2979,40.518013,8.809179,7.5707216,40.253597,31.510954,26.38813,14.041901,24.345861,15.021246,26.159193,36.51456,14.904335,41.366524,59.61132,29.762121,48.16899,37.356754,23.89925,34.815063,43.112778,9.955768,27.785116,8.465277,14.302499,17.031563,20.945803,37.291862,20.775312,25.66216,33.762894,55.506565,34.473114,26.43449,8.578039,9.288226,35.21984,14.313735,76.253845,13.021389,17.538643,17.648754,31.65429,34.542717,42.43601,15.104588,15.076717,28.55496,41.147907,31.37357,19.614275,9.403273,8.203457,68.33935,6.357168,18.574337,16.064384,22.377615,24.72418,18.590946,17.97585,16.018053,14.991938,11.105241,29.482334,32.114742,21.465624,40.885223,23.636372,40.655346,26.67293,8.850107,22.697481,53.00196,13.934619,31.241879,34.984837,30.674858,22.20013,12.559277,16.293835,30.035786,58.536674,24.553568,12.802686,31.872059,13.353509,33.371532,517.78076
JUN-1,87.84688,26.04338,54.87305,57.1075,167.72896,66.68844,74.74745,57.219696,40.63717,112.273964,82.20835,91.909424,40.691647,62.851154,34.332684,57.554604,56.131424,156.61638,61.83913,19.35117,22.387955,114.37616,108.83815,53.996902,53.388348,87.19969,41.854317,87.40084,118.618164,40.58246,113.25487,170.95538,100.07011,62.846058,107.354706,63.647846,114.14598,100.06017,24.533743,55.79058,9.605223,36.416164,33.46197,38.147713,106.47549,57.035095,43.171314,91.987526,84.742096,46.970627,80.36792,158.12393,51.794525,87.04696,36.240273,254.38281,33.267685,40.463425,61.319824,83.51448,66.587555,109.03092,63.022003,45.849976,86.4312,102.97339,118.700035,36.470295,39.632347,27.687386,201.05292,16.895657,53.08253,50.262012,91.7473,54.53754,40.852535,58.057816,36.81359,53.611023,42.994423,104.61726,72.45061,81.70964,153.80617,160.88525,105.68521,63.01299,35.021233,72.44534,82.52366,58.254524,77.330826,85.7416,69.47571,65.094635,41.596638,51.698624,124.11423,154.75601,83.7685,28.995651,82.30025,63.55316,135.73865,1446.0654
TSC22D1-1,112.365616,50.229958,81.42911,71.91851,259.69934,103.50265,106.38112,89.99212,94.69748,172.80304,124.39375,126.62107,63.002502,95.402145,39.269737,126.83595,96.539635,261.2489,91.88204,40.58705,46.583057,135.72495,146.96948,89.13945,63.60916,103.198456,76.061386,125.71916,152.95735,61.567993,159.55739,243.51527,173.09814,116.20851,178.37695,97.192375,171.84956,195.80925,42.814102,87.21362,29.054695,55.54461,45.092297,70.8681,176.50468,91.06624,95.92468,128.22943,164.54648,69.82617,109.36989,55.826435,45.552406,115.79856,50.022045,340.23914,40.851124,70.42753,79.36728,111.124115,93.09117,149.31316,70.486404,70.23191,136.85043,145.87286,149.25165,57.033264,45.3007,30.903286,212.1063,20.83969,66.76855,49.47249,154.1305,97.78181,76.19535,79.85816,51.276,65.76233,54.88078,131.87872,103.86739,101.2546,154.03185,106.46075,172.56755,103.13028,56.743523,94.41269,169.43279,62.745983,127.943886,154.76015,107.05886,89.59245,61.72968,177.7341,147.9976,225.83311,128.41672,33.85304,120.637726,90.87286,103.34794,2137.2256
OSR2-1,300.88812,200.82129,280.34952,171.3312,771.1926,368.76193,286.70654,271.0287,123.04579,418.37637,382.7862,329.47827,188.83875,299.17627,120.3582,329.98203,250.95193,767.6724,243.2893,126.35846,79.96538,352.14813,381.8865,259.1858,140.71957,313.11072,241.41179,405.14767,251.81259,111.68138,460.4395,709.8014,420.75372,389.80725,508.01572,299.21924,435.6565,389.5752,124.76839,239.93365,19.19119,210.23454,106.93916,136.07544,430.66696,224.70238,214.5242,307.53357,346.8888,234.91406,342.90552,152.22522,147.56825,298.2016,111.49079,1173.9617,125.08503,229.37984,270.63034,364.2075,381.07678,368.6596,228.26672,153.46199,426.2911,400.1559,477.21558,189.94835,141.06197,85.97868,4459.3022,74.402794,185.36261,126.15422,346.69983,230.68488,211.4894,236.7177,151.43468,196.79147,143.4192,435.11884,295.38037,255.10052,541.111,230.49323,529.71515,318.72266,165.15244,280.76923,325.28207,157.04834,351.3996,367.2324,415.1304,241.50928,103.04343,224.15088,453.58264,675.5541,340.78613,138.41605,363.74506,279.53177,328.94662,6734.1455
ETS2-1,23.649065,9.2201,20.159575,17.505959,62.08739,30.297626,24.726164,18.909882,10.176708,38.70165,26.343653,30.385523,12.056181,23.582008,9.494144,17.06346,16.977312,52.56969,21.938498,9.278322,8.412886,28.408648,34.372627,19.215622,10.760187,23.069738,22.284653,34.34283,30.425142,12.976692,44.973198,200.67499,33.899746,29.204775,44.240795,19.495941,41.84836,24.288612,7.2422976,20.158693,4.5188184,15.909609,8.584043,10.428196,31.842392,12.412621,18.836317,26.873116,25.826605,16.254797,25.288979,11.865873,11.840091,33.78115,11.426439,102.50372,11.148282,18.95552,18.382692,26.60093,23.582783,46.074314,19.827824,20.644514,36.069042,129.47797,34.285503,11.322551,10.018973,9.076078,42.42331,5.169575,17.858313,14.229021,28.649958,18.385403,19.6915,20.347446,10.331036,11.978997,13.817981,36.26887,21.701674,18.171255,41.249905,21.74148,44.48411,28.552784,12.697494,18.4477,23.722841,13.614096,31.048336,32.43639,29.306263,20.132627,7.738819,18.117504,37.957115,52.29767,28.14338,8.886972,34.354298,24.698624,30.503052,555.3932
SLC38A2,125.40813,46.295456,101.21983,79.428116,302.9417,120.29052,108.61614,97.492256,62.476227,197.17728,145.83313,152.48428,76.00908,110.336044,39.478947,126.160934,111.59665,319.86206,103.20825,43.228752,48.371197,157.73892,167.53601,100.89002,68.913315,122.87816,91.40743,152.42078,174.83617,63.48674,188.91693,278.40198,171.74393,134.74997,191.10889,95.90819,179.36931,152.17308,45.894043,105.81915,22.918404,77.127785,45.659977,68.10472,166.6543,92.65346,89.512054,141.55125,156.48578,80.87205,123.536736,63.774998,58.7444,139.26385,55.96595,394.033,49.60344,84.56199,89.212685,130.5993,112.21079,181.79736,79.381805,78.05723,171.21518,186.46382,172.47711,61.73797,53.63547,43.33023,223.36197,22.690306,88.233925,58.987988,150.78036,95.65703,92.040924,93.19041,59.531067,82.31786,73.115005,166.92798,113.86883,108.69166,224.36304,112.27567,200.23935,116.77248,97.366196,105.05299,146.27696,65.51284,140.34924,145.99301,128.4406,100.574,45.04259,89.77829,183.79727,264.29126,145.83977,38.77802,156.79471,105.162964,128.13638,2538.8325
KIF2C-1,96.94954,30.922821,76.49991,58.608307,247.75755,92.10559,77.02263,74.26558,46.805035,146.71172,119.86424,120.17446,59.473763,82.86802,34.613396,86.07074,82.581635,225.1704,86.188354,37.543114,38.858616,105.849525,135.90364,87.45865,49.455814,101.860344,77.04741,119.56027,127.20717,56.150806,153.35298,212.76764,130.87001,110.540985,147.22543,80.341835,150.54059,113.78165,31.23636,83.94521,21.50743,54.523506,37.77189,40.944798,125.31386,62.507614,68.91648,99.80024,122.40232,72.43582,95.9126,49.540276,43.086494,250.06055,43.473923,366.53833,36.360867,68.136345,68.854866,103.95469,96.24233,142.73586,68.98705,60.30076,136.15175,139.55199,124.82805,47.07732,41.21894,28.549095,186.82898,22.326796,63.659058,52.54779,110.485695,75.599625,65.58864,77.99489,45.36962,60.609497,59.859825,130.89275,88.52009,81.178856,163.12529,76.27544,167.35286,98.9874,54.99046,82.09854,98.10398,52.875095,104.34874,110.184235,103.17228,84.33264,42.110577,68.37044,135.29002,214.88986,113.5698,30.596859,120.04835,85.54392,101.24351,2042.8895
SPI1-1,109.25978,38.05668,68.37375,66.15084,230.68098,88.96718,85.20865,66.3306,48.58977,131.04758,113.64355,104.704315,58.66195,85.77602,36.59153,253.7677,130.46605,402.14258,96.49885,32.7823,32.71242,107.18499,105.29768,77.42626,57.80047,97.6285,68.754196,121.02098,100.13943,58.763603,147.46611,240.86417,127.38628,132.86618,151.06662,84.31358,145.0715,122.60175,35.24844,81.66525,19.099209,55.071682,37.65349,47.50099,127.905365,64.18522,68.80176,104.151085,126.316666,69.61279,93.69742,46.15692,47.640045,101.92414,39.89858,297.87827,38.828022,72.68769,59.63223,98.16385,88.43423,134.89139,62.851555,58.635796,130.01202,156.64572,127.61917,47.93904,37.431786,29.477768,213.69014,18.761108,57.843018,45.771076,106.05449,67.99612,63.14151,61.258926,43.897232,60.019947,49.41765,128.36864,82.264404,77.75487,145.9617,76.66578,147.64638,93.35808,44.905045,77.10007,239.7535,53.70212,101.90345,106.85153,94.95546,85.25954,41.452724,64.16709,129.84311,195.35043,107.63859,23.917994,105.32618,79.574326,96.211105,1894.0878
